"Time (UTCG)","Electron dose (rads)","Proton dose (rads)","Combined dose (rads)"
1 Jan 2020 00:28:00.000,1.606e-10,1.930e-02,1.930e-02
1 Jan 2020 00:29:00.000,1.606e-10,1.933e-02,1.933e-02
1 Jan 2020 00:30:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:31:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:32:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:33:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:34:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:35:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:36:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:37:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:38:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:39:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:40:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:41:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:42:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:43:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:44:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:45:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:46:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:47:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:48:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:49:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:50:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:51:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:52:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:53:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:54:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:55:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:56:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:57:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:58:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 00:59:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:00:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:01:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:02:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:03:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:04:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:05:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:06:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:07:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:08:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:09:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:10:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:11:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:12:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:13:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:14:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:15:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:16:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:17:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:18:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:19:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:20:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:21:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:22:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:23:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:24:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:25:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:26:00.000,1.606e-10,1.934e-02,1.934e-02
1 Jan 2020 01:27:00.000,1.607e-10,1.934e-02,1.934e-02
1 Jan 2020 01:28:00.000,1.609e-10,1.934e-02,1.934e-02
1 Jan 2020 01:29:00.000,1.613e-10,1.934e-02,1.934e-02
1 Jan 2020 01:30:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:31:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:32:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:33:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:34:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:35:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:36:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:37:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:38:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:39:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:40:00.000,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 01:40:46.314,1.618e-10,1.934e-02,1.934e-02
1 Jan 2020 00:00:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:01:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:02:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:03:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:04:00.000,0.000e+00,8.560e-06,8.560e-06
1 Jan 2020 00:05:00.000,0.000e+00,3.764e-05,3.764e-05
1 Jan 2020 00:06:00.000,0.000e+00,9.362e-05,9.362e-05
1 Jan 2020 00:07:00.000,0.000e+00,1.811e-04,1.811e-04
1 Jan 2020 00:08:00.000,0.000e+00,2.996e-04,2.996e-04
1 Jan 2020 00:09:00.000,0.000e+00,4.435e-04,4.435e-04
1 Jan 2020 00:10:00.000,0.000e+00,6.000e-04,6.000e-04
1 Jan 2020 00:11:00.000,0.000e+00,7.922e-04,7.923e-04
1 Jan 2020 00:12:00.000,0.000e+00,1.196e-03,1.196e-03
1 Jan 2020 00:13:00.000,0.000e+00,1.903e-03,1.903e-03
1 Jan 2020 00:14:00.000,0.000e+00,2.666e-03,2.666e-03
1 Jan 2020 00:15:00.000,0.000e+00,3.394e-03,3.394e-03
1 Jan 2020 00:16:00.000,0.000e+00,4.188e-03,4.188e-03
1 Jan 2020 00:17:00.000,0.000e+00,5.066e-03,5.066e-03
1 Jan 2020 00:18:00.000,0.000e+00,5.988e-03,5.988e-03
1 Jan 2020 00:19:00.000,0.000e+00,6.847e-03,6.848e-03
1 Jan 2020 00:20:00.000,0.000e+00,7.614e-03,7.614e-03
1 Jan 2020 00:21:00.000,0.000e+00,8.277e-03,8.278e-03
1 Jan 2020 00:22:00.000,0.000e+00,8.831e-03,8.831e-03
1 Jan 2020 00:23:00.000,0.000e+00,9.271e-03,9.271e-03
1 Jan 2020 00:24:00.000,0.000e+00,9.579e-03,9.579e-03
1 Jan 2020 00:25:00.000,0.000e+00,9.801e-03,9.801e-03
1 Jan 2020 00:26:00.000,0.000e+00,9.940e-03,9.940e-03
1 Jan 2020 00:27:00.000,0.000e+00,1.002e-02,1.002e-02
1 Jan 2020 00:28:00.000,0.000e+00,1.006e-02,1.006e-02
1 Jan 2020 00:29:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:30:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:31:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:32:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:33:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:34:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:35:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:36:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:37:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:38:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:39:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:40:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:41:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:42:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:43:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:44:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:45:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:46:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:47:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:48:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:49:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:50:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:51:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:52:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:53:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:54:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:55:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:56:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:57:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:58:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:59:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:00:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:01:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:02:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:03:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:04:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:05:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:06:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:07:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:08:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:09:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:10:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:11:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:12:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:13:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:14:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:15:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:16:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:17:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:18:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:19:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:20:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:21:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:22:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:23:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:24:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:25:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:26:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:27:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:28:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:29:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:30:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:31:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:32:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:33:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:34:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:35:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:36:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:37:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:38:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:39:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:40:00.000,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 01:40:46.314,0.000e+00,1.007e-02,1.007e-02
1 Jan 2020 00:00:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:01:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:02:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:03:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:04:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:05:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:06:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:07:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:08:00.000,0.000e+00,0.000e+00,1.545e-09
1 Jan 2020 00:09:00.000,0.000e+00,0.000e+00,4.503e-09
1 Jan 2020 00:10:00.000,0.000e+00,0.000e+00,8.925e-09
1 Jan 2020 00:11:00.000,0.000e+00,0.000e+00,1.492e-08
1 Jan 2020 00:12:00.000,0.000e+00,0.000e+00,2.250e-08
1 Jan 2020 00:13:00.000,0.000e+00,0.000e+00,3.114e-08
1 Jan 2020 00:14:00.000,0.000e+00,0.000e+00,4.301e-08
1 Jan 2020 00:15:00.000,0.000e+00,0.000e+00,6.346e-08
1 Jan 2020 00:16:00.000,0.000e+00,0.000e+00,8.885e-08
1 Jan 2020 00:17:00.000,0.000e+00,0.000e+00,1.177e-07
1 Jan 2020 00:18:00.000,0.000e+00,0.000e+00,1.446e-07
1 Jan 2020 00:19:00.000,0.000e+00,0.000e+00,1.684e-07
1 Jan 2020 00:20:00.000,0.000e+00,0.000e+00,1.898e-07
1 Jan 2020 00:21:00.000,0.000e+00,0.000e+00,2.090e-07
1 Jan 2020 00:22:00.000,0.000e+00,0.000e+00,2.256e-07
1 Jan 2020 00:23:00.000,0.000e+00,0.000e+00,2.398e-07
1 Jan 2020 00:24:00.000,0.000e+00,0.000e+00,2.491e-07
1 Jan 2020 00:25:00.000,0.000e+00,0.000e+00,2.554e-07
1 Jan 2020 00:26:00.000,0.000e+00,0.000e+00,2.599e-07
1 Jan 2020 00:27:00.000,0.000e+00,0.000e+00,2.623e-07
1 Jan 2020 00:28:00.000,0.000e+00,0.000e+00,2.639e-07
1 Jan 2020 00:29:00.000,0.000e+00,0.000e+00,2.648e-07
1 Jan 2020 00:30:00.000,0.000e+00,0.000e+00,2.653e-07
1 Jan 2020 00:31:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:32:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:33:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:34:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:35:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:36:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:37:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:38:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:39:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:40:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:41:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:42:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:43:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:44:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:45:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:46:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:47:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:48:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:49:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:50:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:51:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:52:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:53:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:54:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:55:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:56:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:57:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:58:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 00:59:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:00:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:01:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:02:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:03:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:04:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:05:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:06:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:07:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:08:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:09:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:10:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:11:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:12:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:13:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:14:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:15:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:16:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:17:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:18:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:19:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:20:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:21:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:22:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:23:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:24:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:25:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:26:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:27:00.000,0.000e+00,0.000e+00,2.656e-07
1 Jan 2020 01:28:00.000,0.000e+00,0.000e+00,2.657e-07
1 Jan 2020 01:29:00.000,0.000e+00,0.000e+00,2.658e-07
1 Jan 2020 01:30:00.000,0.000e+00,0.000e+00,2.659e-07
1 Jan 2020 01:31:00.000,0.000e+00,0.000e+00,2.660e-07
1 Jan 2020 01:32:00.000,0.000e+00,0.000e+00,2.661e-07
1 Jan 2020 01:33:00.000,0.000e+00,0.000e+00,2.662e-07
1 Jan 2020 01:34:00.000,0.000e+00,0.000e+00,2.663e-07
1 Jan 2020 01:35:00.000,0.000e+00,0.000e+00,2.664e-07
1 Jan 2020 01:36:00.000,0.000e+00,0.000e+00,2.664e-07
1 Jan 2020 01:37:00.000,0.000e+00,0.000e+00,2.664e-07
1 Jan 2020 01:38:00.000,0.000e+00,0.000e+00,2.664e-07
1 Jan 2020 01:39:00.000,0.000e+00,0.000e+00,2.664e-07
1 Jan 2020 01:40:00.000,0.000e+00,0.000e+00,2.664e-07
1 Jan 2020 01:40:46.314,0.000e+00,0.000e+00,2.664e-07
1 Jan 2020 00:00:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:01:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:02:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:03:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:04:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:05:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:06:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:07:00.000,0.000e+00,0.000e+00,0.000e+00
1 Jan 2020 00:08:00.000,0.000e+00,0.000e+00,7.826e-10
1 Jan 2020 00:09:00.000,0.000e+00,0.000e+00,2.294e-09
1 Jan 2020 00:10:00.000,0.000e+00,0.000e+00,4.551e-09
1 Jan 2020 00:11:00.000,0.000e+00,0.000e+00,7.610e-09
1 Jan 2020 00:12:00.000,0.000e+00,0.000e+00,1.155e-08
1 Jan 2020 00:13:00.000,0.000e+00,0.000e+00,1.601e-08
1 Jan 2020 00:14:00.000,0.000e+00,0.000e+00,2.215e-08
1 Jan 2020 00:15:00.000,0.000e+00,0.000e+00,3.319e-08
1 Jan 2020 00:16:00.000,0.000e+00,0.000e+00,4.711e-08
1 Jan 2020 00:17:00.000,0.000e+00,0.000e+00,6.346e-08
1 Jan 2020 00:18:00.000,0.000e+00,0.000e+00,7.883e-08
1 Jan 2020 00:19:00.000,0.000e+00,0.000e+00,9.247e-08
1 Jan 2020 00:20:00.000,0.000e+00,0.000e+00,1.048e-07
1 Jan 2020 00:21:00.000,0.000e+00,0.000e+00,1.159e-07
1 Jan 2020 00:22:00.000,0.000e+00,0.000e+00,1.255e-07
1 Jan 2020 00:23:00.000,0.000e+00,0.000e+00,1.337e-07
1 Jan 2020 00:24:00.000,0.000e+00,0.000e+00,1.390e-07
1 Jan 2020 00:25:00.000,0.000e+00,0.000e+00,1.426e-07
1 Jan 2020 00:26:00.000,0.000e+00,0.000e+00,1.451e-07
1 Jan 2020 00:27:00.000,0.000e+00,0.000e+00,1.464e-07
1 Jan 2020 00:28:00.000,0.000e+00,0.000e+00,1.473e-07
1 Jan 2020 00:29:00.000,0.000e+00,0.000e+00,1.477e-07
1 Jan 2020 00:30:00.000,0.000e+00,0.000e+00,1.480e-07
1 Jan 2020 00:31:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:32:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:33:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:34:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:35:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:36:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:37:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:38:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:39:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:40:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:41:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:42:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:43:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:44:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:45:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:46:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:47:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:48:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:49:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:50:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:51:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:52:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:53:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:54:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:55:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:56:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:57:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:58:00.000,0.000e+00,0.000e+00,1.482e-07
1 Jan 2020 00:59:00.000,0.000e+00,0.000e+00,1.482e-07
